codigo,nombre,tipo_estudio,modalidad,tipo_asignatura,prerrequisito,creditos_total,carrera,cohorte,archivo
,TALLER DE TAEKWONDO I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE TAEKWONDO II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE DANZA DE LACOSTA I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE DANZA DE LACOSTA II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE DANZAS DE LASIERRA Y SELVA I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE DANZAS DE LASIERRA Y SELVA II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE ORATORIA I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE ORATORIA II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE TEATRO I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE TEATRO II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE MÚSICA I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE MÚSICA II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE CANTO I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE CANTO II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE IMPRO I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE IMPRO II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DEBAILE LATINOI,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DEBAILE LATINOII,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE MARINERANORTEÑA I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE MARINERANORTEÑA II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE KUNG-FU I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE KUNG-FU II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE RONDALLAFEMENINA I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE RONDALLAFEMENINA II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,"TALLER DE CLOW, IMPRO YTEATROI",GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,CURSO TALLERFORMULACIÓN DE PERFILES DE PROYECTOS DE  INTERVENCIÓNSOCIAL,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,CURSO TALLER CIUDADANÍAAMBIENTAL Y DESARROLLO SOSTENIBLE,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE TEATRO PRE  ELENCOI,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,APRECIACIÓN DE CINE I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C1638,MITIGACIÓN DE LA  CONTAMINACIÓN  DEL AIRE,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,C0764,3,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C1641,INTERPRETACIÓN DE LA NORMA ISO  45001,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C8983,TRATAMIENTO DEAGUAS CONTAMINADAS,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,C0768,3,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C1639,GESTIÓN  AMBIENTAL ISO  14001,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0787,REMEDIACIÓN DE SUELOS CONTAMINADOS,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,C0768,3,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C1642,AUDITORÍAS ISO45001,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Ambiental,2023,ambiental_malla_2023.md
U0686,COMUNICACIÓN Y REDACCIÓN I,GENERAL,NO PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2025,informatica_malla_2025.md
U0130,CÁLCULO  DIFERENCIAL PARA INGENIERÍA,GENERAL,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2025,informatica_malla_2025.md
U0013,QUIMICA GENERAL,GENERAL,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Informática,2025,informatica_malla_2025.md
U0684,FILOSOFÍA Y ÉTICA,GENERAL,NO PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2025,informatica_malla_2025.md
U0685,DESARROLLO PERSONAL Y  AUTONOMÍA,GENERAL,SEMIPRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2025,informatica_malla_2025.md
U0722,INTRODUCCIÓN A LA INGENIERÍA  INFORMÁTICA,GENERAL,SEMI  PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2025,informatica_malla_2025.md
G0037,INGLES 1,GENERAL,NO PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2025,informatica_malla_2025.md
C8937,ACTIVIDAD COMPLEMENTARIA I,GENERAL,NO PRESENCIAL,ELECTIVO,,1,Ingeniería Informática,2025,informatica_malla_2025.md
U0681,COMUNICACIÓN Y REDACCIÓN II,GENERAL,NO PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2025,informatica_malla_2025.md
U0129,ÁLGEBRA MATRICIAL Y  GEOMETRÍA  ANALÍTICA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2025,informatica_malla_2025.md
U0724,FÍSICA PARA  INGENIERÍA 1,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2025,informatica_malla_2025.md
U0149,FUNDAMENTOS DE PROGRAMACIÓN,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2025,informatica_malla_2025.md
U0688,CIENCIAS SOCIALES EN EL CONTEXTO  ACTUAL,GENERAL,NO PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2025,informatica_malla_2025.md
U0715,PENSAMIENTO  CIENTÍFICO E  INVESTIGACIÓN,GENERAL,NO PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2025,informatica_malla_2025.md
U0683,CULTURA AMBIENTAL Y  DESARROLLO  SOSTENIBLE,GENERAL,NO PRESENCIAL,OBLIGATORIO,,1,Ingeniería Informática,2025,informatica_malla_2025.md
G0038,INGLES 2,GENERAL,NO PRESENCIAL,OBLIGATORIO,G0037,2,Ingeniería Informática,2025,informatica_malla_2025.md
C8938,ACTIVIDAD COMPLEMENTARIA II,GENERAL,NO PRESENCIAL,ELECTIVO,,1,Ingeniería Informática,2025,informatica_malla_2025.md
C7306,CÁLCULO INTEGRAL PARA INGENIERÍA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2025,informatica_malla_2025.md
C8911,ELECTRÓNICA  DIGITAL Y  ROBÓTICA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2025,informatica_malla_2025.md
C1621,PROCESOS DE  INNOVACIÓN EN  INGENIERÍA,ESPECÍFICO,SEMIPRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2025,informatica_malla_2025.md
C8912,BASES DE DATOS I,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8913,PARADIGMAS DE  LENGUAJES DE  PROGRAMACIÓN,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8914,ESTRUCTURAS  DISCRETAS I,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2025,informatica_malla_2025.md
G0039,INGLES 3,GENERAL,NO PRESENCIAL,OBLIGATORIO,G0038,2,Ingeniería Informática,2025,informatica_malla_2025.md
C8939,ACTIVIDAD COMPLEMENTARIA III,GENERAL,NO PRESENCIAL,ELECTIVO,,1,Ingeniería Informática,2025,informatica_malla_2025.md
C0741,CÁLCULO  VECTORIAL PARA  INGENIERÍA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2025,informatica_malla_2025.md
C1324,FUNDAMENTOS DE DISEÑO,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8915,ORGANIZACIÓN Y ARQUITECTURA DE COMPUTADORES,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2025,informatica_malla_2025.md
C8274,PROGRAMACIÓN  ORIENTADA A  OBJETOS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8916,BASES DE DATOS II,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8912,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8917,ESTRUCTURAS  DISCRETAS II,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2025,informatica_malla_2025.md
G0040,INGLES 4,GENERAL,NO PRESENCIAL,OBLIGATORIO,G0039,2,Ingeniería Informática,2025,informatica_malla_2025.md
C8940,ACTIVIDAD COMPLEMENTARIA IV,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Informática,2025,informatica_malla_2025.md
C0503,ESTADÍSTICA Y  PROBABILIDADES PARA INGENIERÍA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2025,informatica_malla_2025.md
C8285,HUMAN-CENTERED DESIGN,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2025,informatica_malla_2025.md
C8918,PROGRAMACIÓN PARA CIENCIA DE DATOS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8912,3,Ingeniería Informática,2025,informatica_malla_2025.md
C0359,SISTEMAS DE  INFORMACIÓN,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8912,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8279,SISTEMAS  OPERATIVOS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8915,4,Ingeniería Informática,2025,informatica_malla_2025.md
C7328,PROYECTO INTEGRADOR,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Informática,2025,informatica_malla_2025.md
C8919,MACHINE  LEARNING,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2025,informatica_malla_2025.md
C8278,ANÁLISIS Y DISEÑO DE ALGORITMOS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8278,4,Ingeniería Informática,2025,informatica_malla_2025.md
C8920,NETWORKING &  CLOUD COMPUTING,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2025,informatica_malla_2025.md
C8921,INGENIERÍA DE  SOFTWARE,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C1628,DESARROLLO  PROFESIONAL,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C7328,2,Ingeniería Informática,2025,informatica_malla_2025.md
C8284,CRIPTOGRAFÍA Y  SEGURIDAD  INFORMÁTICA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8278,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8922,OPTIMIZATION FORMACHINE  LEARNING,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8923,VISUALIZACIÓN DE DATOS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8285,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8924,TECNOLOGÍAS DE LA INFORMACIÓN,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8925,ARQUITECTURA DE SOFTWARE,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2025,informatica_malla_2025.md
C8926,"COMPUTACIÓN  PARALELA,  CONCURRENTE Y  DISTRIBUIDA",DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2025,informatica_malla_2025.md
C8927,ENTREPRENEURSHIP AND INNOVATION,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C7328,2,Ingeniería Informática,2025,informatica_malla_2025.md
C8928,INGENIERÍA DE  REQUERIMIENTOS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2025,informatica_malla_2025.md
C8929,ARTIFICIAL  INTELLIGENCE,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8930,GESTIÓN DE  PROYECTOS DE TI,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8931,DESARROLLO DE  SISTEMAS WEB,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8932,DESARROLLO DE  SISTEMAS MÓVILES,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8445,ASIGNATURA  ELECTIVA I,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8446,ASIGNATURA  ELECTIVA II,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8933,INFORMATICS  CAPSTONE PROJECT,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8927,5,Ingeniería Informática,2025,informatica_malla_2025.md
C8934,EXPERIENCIA EN INGENIERÍA  INFORMÁTICA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2025,informatica_malla_2025.md
C8935,PROYECTO DE TESIS EN INGENIERÍA  INFORMÁTICA,DE ESPECIALIDAD,SEMIPRESENCIAL,OBLIGATORIO,,5,Ingeniería Informática,2025,informatica_malla_2025.md
C8936,IMPLEMENTACIÓN DE PROYECTOS DE TI,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C7337,ASIGNATURA  ELECTIVA III,DE ESPECIALIDAD,SEMIPRESENCIAL,ELECTIVO,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C7774,TRABAJO DE  INVESTIGACIÓN,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Informática,2025,informatica_malla_2025.md
C8941,DERECHO Y ÉTICAEN LA  INFORMÁTICA,DE ESPECIALIDAD,NO PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8942,TÓPICOS AVANZADOS DE  SEGURIDAD  INFORMÁTICA,DE ESPECIALIDAD,NO PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8458,ASIGNATURA  ELECTIVA IV,DE ESPECIALIDAD,NO PRESENCIAL,ELECTIV0,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8295,VISIÓNCOMPUTACIONAL,DE ESPECIALIDAD,PRESENCIAL,ELECTIV0,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8296,NATURAL LANGUAGE  PROCESSING,DE ESPECIALIDAD,PRESENCIAL,ELECTIV0,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8300,BIOINFORMÁTICA,DE ESPECIALIDAD,PRESENCIAL,ELECTIV0,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8303,TÓPICOS AVANZADOS DE SISTEMAS DE INFORMACIÓN,DE ESPECIALIDAD,PRESENCIAL,ELECTIV0,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8297,APRENDIZAJE POR REFUERZO,DE ESPECIALIDAD,PRESENCIAL,ELECTIV0,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8948,TÓPICOS AVANZADOS EN INTELIGENCIA ARTIFICIAL,DE ESPECIALIDAD,SEMIPRESENCIAL,ELECTIV0,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8949,CALIDAD DE SOFTWARE,DE ESPECIALIDAD,SEMIPRESENCIAL,ELECTIV0,,3,Ingeniería Informática,2025,informatica_malla_2025.md
C8950,TÓPICOS AVANZADOS EN INGENIERÍA INFORMÁTICA,DE ESPECIALIDAD,NO PRESENCIAL,ELECTIV0,,3,Ingeniería Informática,2025,informatica_malla_2025.md
U0006,FILOSOFÍA,GENERAL,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2023,informatica_malla_2023.md
U0082,COMUNICACIÓN Y  REDACCIÓN I,GENERAL,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2023,informatica_malla_2023.md
U0130,CÁLCULO DIFERENCIAL PARA INGENIERÍA,GENERAL,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2023,informatica_malla_2023.md
U0129,ÁLGEBRA MATRICIAL Y  GEOMETRÍA ANALÍTICA,GENERAL,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2023,informatica_malla_2023.md
U0666,QUÍMICA GENERAL,GENERAL,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Informática,2023,informatica_malla_2023.md
U0148,INTRODUCCIÓN A LA  INGENIERÍA INFORMÁTICA,GENERAL,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2023,informatica_malla_2023.md
U0083,COMUNICACIÓN Y  REDACCIÓN II,GENERAL,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2023,informatica_malla_2023.md
U0137,CÁLCULO INTEGRAL PARA INGENIERÍA,GENERAL,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2023,informatica_malla_2023.md
U0138,FÍSICA PARA INGENIERÍA 1,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Informática,2023,informatica_malla_2023.md
U0147,BIOLOGÍA PARA INGENIERÍA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Informática,2023,informatica_malla_2023.md
U0150,PROCESOS DE INNOVACIÓN EN INGENIERÍA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2023,informatica_malla_2023.md
U0149,FUNDAMENTOS DE  PROGRAMACIÓN,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2023,informatica_malla_2023.md
C0741,CÁLCULO VECTORIAL PARA INGENIERÍA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2023,informatica_malla_2023.md
C0742,FÍSICA PARA INGENIERÍA 2,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Informática,2023,informatica_malla_2023.md
C8987,QUÍMICA COMPUTACIONAL Y  SIMULACIONES,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Informática,2023,informatica_malla_2023.md
C0513,CIENCIAS SOCIALES,GENERAL,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2023,informatica_malla_2023.md
C8274,PROGRAMACIÓN ORIENTADA A OBJETOS,DE ESPECIALIDAD,SEMIPRESEN CIAL,OBLIGATORIO,,3,Ingeniería Informática,2023,informatica_malla_2023.md
C8275,ESTRUCTURAS DISCRETAS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2023,informatica_malla_2023.md
C0743,ECUACIONES DIFERENCIALES,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2023,informatica_malla_2023.md
C1127,PROGRAMACIÓN AVANZADA,ESPECÍFICO,NO  PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2023,informatica_malla_2023.md
C0745,FÍSICA PARA INGENIERÍA 3,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Informática,2023,informatica_malla_2023.md
C0503,ESTADÍSTICA Y  PROBABILIDADES,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2023,informatica_malla_2023.md
C8276,ORGANIZACIÓN Y  ARQUITECTURA DE  COMPUTADORES,DE ESPECIALIDAD,SEMIPRESEN  CIAL,OBLIGATORIO,,3,Ingeniería Informática,2023,informatica_malla_2023.md
C8277,ALGORITMOS Y ESTRUCTURA DE DATOS,DE ESPECIALIDAD,NO  PRESENCIAL,OBLIGATORIO,C8275,3,Ingeniería Informática,2023,informatica_malla_2023.md
C1324,FUNDAMENTOS DE DISEÑO,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2023,informatica_malla_2023.md
G0037,INGLÉS 1,GENERAL,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2023,informatica_malla_2023.md
C8278,ANÁLISIS Y DISEÑO DE  ALGORITMOS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8277,4,Ingeniería Informática,2023,informatica_malla_2023.md
C8279,SISTEMAS OPERATIVOS,DE ESPECIALIDAD,SEMIPRESENCI AL,OBLIGATORIO,,4,Ingeniería Informática,2023,informatica_malla_2023.md
C8280,COMUNICACIÓN DE DATOS Y REDES,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2023,informatica_malla_2023.md
C8281,INTRODUCCIÓN A MACHINE LEARNING,DE ESPECIALIDAD,NO  PRESENCIAL,OBLIGATORIO,C0503,4,Ingeniería Informática,2023,informatica_malla_2023.md
C1330,PROYECTOS DE INGENIERÍA 1,ESPECÍFICO,SEMIPRESENCI AL,OBLIGATORIO,,5,Ingeniería Informática,2023,informatica_malla_2023.md
C8282,BASES DE DATOS,DE ESPECIALIDAD,SEMIPRESENCI AL,OBLIGATORIO,C8277,4,Ingeniería Informática,2023,informatica_malla_2023.md
C8283,IMPLEMENTACIÓN DE  LENGUAJES DE  PROGRAMACIÓN,DE ESPECIALIDAD,SEMIPRESENCI AL,OBLIGATORIO,C8279,4,Ingeniería Informática,2023,informatica_malla_2023.md
C8284,CRIPTOGRAFÍA Y SEGURIDAD INFORMÁTICA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8279,3,Ingeniería Informática,2023,informatica_malla_2023.md
C0359,SISTEMAS DE INFORMACIÓN,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8280,3,Ingeniería Informática,2023,informatica_malla_2023.md
C1335,DESARROLLO PROFESIONAL 1,ESPECÍFICO,NO  PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2023,informatica_malla_2023.md
G0038,INGLÉS 2,GENERAL,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2023,informatica_malla_2023.md
C8285,HUMAN-CENTERED DESIGN,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8303,4,Ingeniería Informática,2023,informatica_malla_2023.md
C8286,COMPUTACIÓN PARALELA Y DISTRIBUIDA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8279,4,Ingeniería Informática,2023,informatica_malla_2023.md
C8287,INGENIERÍA DE SOFTWARE,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8303,4,Ingeniería Informática,2023,informatica_malla_2023.md
C1343,PROYECTOS DE INGENIERÍA 2,ESPECÍFICO,SEMIPRESENCI AL,OBLIGATORIO,,5,Ingeniería Informática,2023,informatica_malla_2023.md
C1342,DESARROLLO PROFESIONAL 2,ESPECÍFICO,NO  PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2023,informatica_malla_2023.md
G0039,INGLÉS 3,GENERAL,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2023,informatica_malla_2023.md
C8288,DESARROLLO DE SISTEMAS WEB,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2023,informatica_malla_2023.md
C8289,VISUALIZACIÓN,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2023,informatica_malla_2023.md
C8290,DISEÑO DE NEGOCIOS EN  INGENIERÍA,ESPECÍFICO,NO  PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2023,informatica_malla_2023.md
C0772,ÉTICA,GENERAL,NO  PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2023,informatica_malla_2023.md
C8269,TESIS 1,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Informática,2023,informatica_malla_2023.md
G0040,INGLÉS 4,GENERAL,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2023,informatica_malla_2023.md
C8291,DESARROLLO DE SISTEMAS MÓVILES,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2023,informatica_malla_2023.md
C8272,NORMAS Y REGULACIONES EN INGENIERÍA,ESPECÍFICO,NO  PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2023,informatica_malla_2023.md
C8292,TEMAS AVANZADOS DE  SEGURIDAD INFORMÁTICA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2023,informatica_malla_2023.md
C8293,DERECHO INFORMÁTICO,DE ESPECIALIDAD,NO  PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2023,informatica_malla_2023.md
C8294,METODOS NUMERICOS Y  OPTIMIZACION PARA  MACHINE LEARNING,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Informática,2023,informatica_malla_2023.md
C8295,VISION COMPUTACIONAL,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Informática,2023,informatica_malla_2023.md
C8296,NATURAL LANGUAGE  PROCESSING,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Informática,2023,informatica_malla_2023.md
C8297,APRENDIZAJE POR REFUERZO,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Informática,2023,informatica_malla_2023.md
